PurchaseOrderID,PurchaseOrderLineID,ReceivedOuters,ExpectedUnitPricePerOuter,OrderDate,SupplierID
1265,5001,2039,84.0,2021-02-04,4
1265,5002,939,84.0,2021-02-04,4
1265,5003,2113,96.0,2021-02-04,4
1265,5004,1022,90.0,2021-02-04,4
1265,5005,2094,96.0,2021-02-04,4
1266,5006,559,47.5,2021-02-04,7
1266,5007,1401,38.4,2021-02-04,7
1266,5008,1746,170.0,2021-02-04,7
1267,5009,2098,84.0,2021-02-05,4
1267,5010,2037,84.0,2021-02-05,4
1267,5011,935,84.0,2021-02-05,4
1267,5012,2111,96.0,2021-02-05,4
1267,5013,1018,90.0,2021-02-05,4
1267,5014,2100,96.0,2021-02-05,4
1268,5015,566,47.5,2021-02-05,7
1268,5016,1399,38.4,2021-02-05,7
1268,5017,1744,170.0,2021-02-05,7
1269,5018,2099,84.0,2021-02-06,4
1269,5019,2035,84.0,2021-02-06,4
1269,5020,935,84.0,2021-02-06,4
1269,5021,2109,96.0,2021-02-06,4
1269,5022,1014,90.0,2021-02-06,4
1269,5023,2111,96.0,2021-02-06,4
1270,5024,563,47.5,2021-02-06,7
1270,5025,1397,38.4,2021-02-06,7
1270,5026,1743,170.0,2021-02-06,7
1271,5027,8,47.5,2021-02-07,7
1271,5028,2,38.4,2021-02-07,7
1271,5029,2,170.0,2021-02-07,7
1272,5030,2096,84.0,2021-02-09,4
1272,5031,2038,84.0,2021-02-09,4
1272,5032,929,84.0,2021-02-09,4
1272,5033,2122,96.0,2021-02-09,4
1272,5034,1011,90.0,2021-02-09,4
1272,5035,2116,96.0,2021-02-09,4
1273,5036,570,47.5,2021-02-09,7
1273,5037,1411,38.4,2021-02-09,7
1273,5038,1743,170.0,2021-02-09,7
1274,5039,2101,84.0,2021-02-10,4
1274,5040,2041,84.0,2021-02-10,4
1274,5041,932,84.0,2021-02-10,4
1274,5042,2136,96.0,2021-02-10,4
1274,5043,1012,90.0,2021-02-10,4
1274,5044,2116,96.0,2021-02-10,4
1275,5045,578,47.5,2021-02-10,7
1275,5046,1415,38.4,2021-02-10,7
1275,5047,1741,170.0,2021-02-10,7
1276,5048,2099,84.0,2021-02-11,4
1276,5049,2044,84.0,2021-02-11,4
1276,5050,928,84.0,2021-02-11,4
1276,5051,2142,96.0,2021-02-11,4
1276,5052,1008,90.0,2021-02-11,4
1276,5053,2126,96.0,2021-02-11,4
1277,5054,575,47.5,2021-02-11,7
1277,5055,1419,38.4,2021-02-11,7
1277,5056,1747,170.0,2021-02-11,7
1278,5057,2107,84.0,2021-02-12,4
1278,5058,2049,84.0,2021-02-12,4
1278,5059,964,84.0,2021-02-12,4
1278,5060,2140,96.0,2021-02-12,4
1278,5061,1028,90.0,2021-02-12,4
1278,5062,2127,96.0,2021-02-12,4
1279,5063,572,47.5,2021-02-12,7
1279,5064,1420,38.4,2021-02-12,7
1279,5065,1752,170.0,2021-02-12,7
1280,5066,2105,84.0,2021-02-13,4
1280,5067,2048,84.0,2021-02-13,4
1280,5068,960,84.0,2021-02-13,4
1280,5069,2141,96.0,2021-02-13,4
1280,5070,1024,90.0,2021-02-13,4
1280,5071,2127,96.0,2021-02-13,4
1281,5072,582,47.5,2021-02-13,7
1281,5073,1418,38.4,2021-02-13,7
1281,5074,1750,170.0,2021-02-13,7
1282,5075,1,84.0,2021-02-14,4
1282,5076,11,96.0,2021-02-14,4
1282,5077,4,90.0,2021-02-14,4
1282,5078,3,96.0,2021-02-14,4
1283,5079,8,170.0,2021-02-14,7
1284,5080,2105,84.0,2021-02-16,4
1284,5081,2051,84.0,2021-02-16,4
1284,5082,959,84.0,2021-02-16,4
1284,5083,2157,96.0,2021-02-16,4
1284,5084,1024,90.0,2021-02-16,4
1284,5085,2129,96.0,2021-02-16,4
1285,5086,589,47.5,2021-02-16,7
1285,5087,1420,38.4,2021-02-16,7
1285,5088,1756,170.0,2021-02-16,7
1286,5089,2108,84.0,2021-02-17,4
1286,5090,2049,84.0,2021-02-17,4
1286,5091,955,84.0,2021-02-17,4
1286,5092,2163,96.0,2021-02-17,4
1286,5093,1020,90.0,2021-02-17,4
1286,5094,2127,96.0,2021-02-17,4
1287,5095,598,47.5,2021-02-17,7
1287,5096,1418,38.4,2021-02-17,7
1287,5097,1754,170.0,2021-02-17,7
1288,5098,2106,84.0,2021-02-18,4
1288,5099,2058,84.0,2021-02-18,4
1288,5100,955,84.0,2021-02-18,4
1288,5101,2161,96.0,2021-02-18,4
1288,5102,1016,90.0,2021-02-18,4
1288,5103,2127,96.0,2021-02-18,4
1289,5104,595,47.5,2021-02-18,7
1289,5105,1425,38.4,2021-02-18,7
1289,5106,1754,170.0,2021-02-18,7
1290,5107,2107,84.0,2021-02-19,4
1290,5108,2057,84.0,2021-02-19,4
1290,5109,951,84.0,2021-02-19,4
1290,5110,2163,96.0,2021-02-19,4
1290,5111,1012,90.0,2021-02-19,4
1290,5112,2132,96.0,2021-02-19,4
1291,5113,592,47.5,2021-02-19,7
1291,5114,1427,38.4,2021-02-19,7
1291,5115,1756,170.0,2021-02-19,7
1292,5116,2105,84.0,2021-02-20,4
1292,5117,2055,84.0,2021-02-20,4
1292,5118,952,84.0,2021-02-20,4
1292,5119,2161,96.0,2021-02-20,4
1292,5120,1018,90.0,2021-02-20,4
1292,5121,2130,96.0,2021-02-20,4
1293,5122,596,47.5,2021-02-20,7
1293,5123,1425,38.4,2021-02-20,7
1293,5124,1767,170.0,2021-02-20,7
1294,5125,6,84.0,2021-02-21,4
1294,5126,7,96.0,2021-02-21,4
1294,5127,12,96.0,2021-02-21,4
1295,5128,2119,84.0,2021-02-23,4
1295,5129,2059,84.0,2021-02-23,4
1295,5130,959,84.0,2021-02-23,4
1295,5131,2183,96.0,2021-02-23,4
1295,5132,1037,90.0,2021-02-23,4
1295,5133,2146,96.0,2021-02-23,4
1296,5134,590,47.5,2021-02-23,7
1296,5135,1421,38.4,2021-02-23,7
1296,5136,1768,170.0,2021-02-23,7
1297,5137,2117,84.0,2021-02-24,4
1297,5138,2057,84.0,2021-02-24,4
1297,5139,955,84.0,2021-02-24,4
1297,5140,2191,96.0,2021-02-24,4
1297,5141,1039,90.0,2021-02-24,4
1297,5142,2150,96.0,2021-02-24,4
1298,5143,597,47.5,2021-02-24,7
1298,5144,1426,38.4,2021-02-24,7
1298,5145,1783,170.0,2021-02-24,7
1299,5146,2126,84.0,2021-02-25,4
1299,5147,2055,84.0,2021-02-25,4
1299,5148,956,84.0,2021-02-25,4
1299,5149,2189,96.0,2021-02-25,4
1299,5150,1048,90.0,2021-02-25,4
1299,5151,2164,96.0,2021-02-25,4
1300,5152,607,47.5,2021-02-25,7
1300,5153,1427,38.4,2021-02-25,7
1300,5154,1781,170.0,2021-02-25,7
1301,5155,2132,84.0,2021-02-26,4
1301,5156,2058,84.0,2021-02-26,4
1301,5157,960,84.0,2021-02-26,4
1301,5158,2191,96.0,2021-02-26,4
1301,5159,1045,90.0,2021-02-26,4
1301,5160,2162,96.0,2021-02-26,4
1302,5161,604,47.5,2021-02-26,7
1302,5162,1425,38.4,2021-02-26,7
1302,5163,1783,170.0,2021-02-26,7
1303,5164,2130,84.0,2021-02-27,4
1303,5165,2074,84.0,2021-02-27,4
1303,5166,976,84.0,2021-02-27,4
1303,5167,2198,96.0,2021-02-27,4
1303,5168,1053,90.0,2021-02-27,4
1303,5169,2168,96.0,2021-02-27,4
1304,5170,613,47.5,2021-02-27,7
1304,5171,1429,38.4,2021-02-27,7
1304,5172,1802,170.0,2021-02-27,7
1305,5173,9,84.0,2021-02-28,4
1305,5174,2,84.0,2021-02-28,4
1305,5175,8,90.0,2021-02-28,4
1306,5176,8,47.5,2021-02-28,7
1306,5177,8,38.4,2021-02-28,7
1307,5178,2140,84.0,2021-03-02,4
1307,5179,2074,84.0,2021-03-02,4
1307,5180,973,84.0,2021-03-02,4
1307,5181,2202,96.0,2021-03-02,4
1307,5182,1066,90.0,2021-03-02,4
1307,5183,2170,96.0,2021-03-02,4
1308,5184,618,47.5,2021-03-02,7
1308,5185,1443,38.4,2021-03-02,7
1308,5186,1796,170.0,2021-03-02,7
1309,5187,2162,84.0,2021-03-03,4
1309,5188,2085,84.0,2021-03-03,4
1309,5189,969,84.0,2021-03-03,4
1309,5190,2210,96.0,2021-03-03,4
1309,5191,1062,90.0,2021-03-03,4
1309,5192,2174,96.0,2021-03-03,4
1310,5193,615,47.5,2021-03-03,7
1310,5194,1441,38.4,2021-03-03,7
1310,5195,1815,170.0,2021-03-03,7
1311,5196,2160,84.0,2021-03-04,4
1311,5197,2098,84.0,2021-03-04,4
1311,5198,965,84.0,2021-03-04,4
1311,5199,2222,96.0,2021-03-04,4
1311,5200,1058,90.0,2021-03-04,4
1311,5201,2180,96.0,2021-03-04,4
1312,5202,622,47.5,2021-03-04,7
1312,5203,1439,38.4,2021-03-04,7
1312,5204,1820,170.0,2021-03-04,7
1313,5205,2164,84.0,2021-03-05,4
1313,5206,2098,84.0,2021-03-05,4
1313,5207,970,84.0,2021-03-05,4
1313,5208,2226,96.0,2021-03-05,4
1313,5209,1055,90.0,2021-03-05,4
1313,5210,2199,96.0,2021-03-05,4
1314,5211,622,47.5,2021-03-05,7
1314,5212,1437,38.4,2021-03-05,7
1314,5213,1818,170.0,2021-03-05,7
1315,5214,2184,84.0,2021-03-06,4
1315,5215,2098,84.0,2021-03-06,4
1315,5216,979,84.0,2021-03-06,4
1315,5217,2224,96.0,2021-03-06,4
1315,5218,1051,90.0,2021-03-06,4
1315,5219,2197,96.0,2021-03-06,4
1316,5220,621,47.5,2021-03-06,7
1316,5221,1438,38.4,2021-03-06,7
1316,5222,1816,170.0,2021-03-06,7
1317,5223,2,84.0,2021-03-07,4
1317,5224,6,84.0,2021-03-07,4
1317,5225,6,90.0,2021-03-07,4
1318,5226,11,38.4,2021-03-07,7
1319,5227,2191,84.0,2021-03-09,4
1319,5228,2111,84.0,2021-03-09,4
1319,5229,972,84.0,2021-03-09,4
1319,5230,2220,96.0,2021-03-09,4
1319,5231,1055,90.0,2021-03-09,4
1319,5232,2202,96.0,2021-03-09,4
1320,5233,612,47.5,2021-03-09,7
1320,5234,1458,38.4,2021-03-09,7
1320,5235,1810,170.0,2021-03-09,7
1321,5236,2196,84.0,2021-03-10,4
1321,5237,2119,84.0,2021-03-10,4
1321,5238,977,84.0,2021-03-10,4
1321,5239,2218,96.0,2021-03-10,4
1321,5240,1051,90.0,2021-03-10,4
1321,5241,2207,96.0,2021-03-10,4
1322,5242,609,47.5,2021-03-10,7
1322,5243,1459,38.4,2021-03-10,7
1322,5244,1808,170.0,2021-03-10,7
1323,5245,2194,84.0,2021-03-11,4
1323,5246,2134,84.0,2021-03-11,4
1323,5247,973,84.0,2021-03-11,4
1323,5248,2230,96.0,2021-03-11,4
1323,5249,1058,90.0,2021-03-11,4
1323,5250,2205,96.0,2021-03-11,4
1324,5251,617,47.5,2021-03-11,7
1324,5252,1461,38.4,2021-03-11,7
1324,5253,1821,170.0,2021-03-11,7
1325,5254,2192,84.0,2021-03-12,4
1325,5255,2138,84.0,2021-03-12,4
1325,5256,971,84.0,2021-03-12,4
1325,5257,2228,96.0,2021-03-12,4
1325,5258,1055,90.0,2021-03-12,4
1325,5259,2203,96.0,2021-03-12,4
1326,5260,627,47.5,2021-03-12,7
1326,5261,1462,38.4,2021-03-12,7
1326,5262,1821,170.0,2021-03-12,7
1327,5263,2190,84.0,2021-03-13,4
1327,5264,2136,84.0,2021-03-13,4
1327,5265,973,84.0,2021-03-13,4
1327,5266,2226,96.0,2021-03-13,4
1327,5267,1051,90.0,2021-03-13,4
1327,5268,2204,96.0,2021-03-13,4
1328,5269,624,47.5,2021-03-13,7
1328,5270,1476,38.4,2021-03-13,7
1328,5271,1829,170.0,2021-03-13,7
1329,5272,7,84.0,2021-03-14,4
1329,5273,5,96.0,2021-03-14,4
1329,5274,6,90.0,2021-03-14,4
1330,5275,10,38.4,2021-03-14,7
1331,5276,2196,84.0,2021-03-16,4
1331,5277,2132,84.0,2021-03-16,4
1331,5278,976,84.0,2021-03-16,4
1331,5279,2245,96.0,2021-03-16,4
1331,5280,1072,90.0,2021-03-16,4
1331,5281,2200,96.0,2021-03-16,4
1332,5282,624,47.5,2021-03-16,7
1332,5283,1484,38.4,2021-03-16,7
1332,5284,1823,170.0,2021-03-16,7
1333,5285,2194,84.0,2021-03-17,4
1333,5286,2130,84.0,2021-03-17,4
1333,5287,972,84.0,2021-03-17,4
1333,5288,2249,96.0,2021-03-17,4
1333,5289,1068,90.0,2021-03-17,4
1333,5290,2208,96.0,2021-03-17,4
1334,5291,636,47.5,2021-03-17,7
1334,5292,1490,38.4,2021-03-17,7
1334,5293,1823,170.0,2021-03-17,7
1335,5294,2201,84.0,2021-03-18,4
1335,5295,2128,84.0,2021-03-18,4
1335,5296,974,84.0,2021-03-18,4
1335,5297,2247,96.0,2021-03-18,4
1335,5298,1073,90.0,2021-03-18,4
1335,5299,2206,96.0,2021-03-18,4
1336,5300,640,47.5,2021-03-18,7
1336,5301,1494,38.4,2021-03-18,7
1336,5302,1821,170.0,2021-03-18,7
1337,5303,2216,84.0,2021-03-19,4
1337,5304,2138,84.0,2021-03-19,4
1337,5305,980,84.0,2021-03-19,4
1337,5306,2245,96.0,2021-03-19,4
1337,5307,1082,90.0,2021-03-19,4
1337,5308,2208,96.0,2021-03-19,4
1338,5309,647,47.5,2021-03-19,7
1338,5310,1500,38.4,2021-03-19,7
1338,5311,1819,170.0,2021-03-19,7
1339,5312,2220,84.0,2021-03-20,4
1339,5313,2136,84.0,2021-03-20,4
1339,5314,989,84.0,2021-03-20,4
1339,5315,2245,96.0,2021-03-20,4
1339,5316,1078,90.0,2021-03-20,4
1339,5317,2212,96.0,2021-03-20,4
1340,5318,651,47.5,2021-03-20,7
1340,5319,1503,38.4,2021-03-20,7
1340,5320,1823,170.0,2021-03-20,7
1341,5321,13,84.0,2021-03-21,4
1341,5322,9,84.0,2021-03-21,4
1342,5323,6,47.5,2021-03-21,7
1342,5324,4,38.4,2021-03-21,7
1342,5325,4,170.0,2021-03-21,7
1343,5326,2223,84.0,2021-03-23,4
1343,5327,2147,84.0,2021-03-23,4
1343,5328,994,84.0,2021-03-23,4
1343,5329,2256,96.0,2021-03-23,4
1343,5330,1080,90.0,2021-03-23,4
1343,5331,2222,96.0,2021-03-23,4
1344,5332,672,47.5,2021-03-23,7
1344,5333,1515,38.4,2021-03-23,7
1344,5334,1835,170.0,2021-03-23,7
1345,5335,2225,84.0,2021-03-24,4
1345,5336,2145,84.0,2021-03-24,4
1345,5337,1001,84.0,2021-03-24,4
1345,5338,2262,96.0,2021-03-24,4
1345,5339,1076,90.0,2021-03-24,4
1345,5340,2232,96.0,2021-03-24,4
1346,5341,669,47.5,2021-03-24,7
1346,5342,1530,38.4,2021-03-24,7
1346,5343,1843,170.0,2021-03-24,7
1347,5344,2234,84.0,2021-03-25,4
1347,5345,2159,84.0,2021-03-25,4
1347,5346,1008,84.0,2021-03-25,4
1347,5347,2262,96.0,2021-03-25,4
1347,5348,1081,90.0,2021-03-25,4
1347,5349,2240,96.0,2021-03-25,4
1348,5350,678,47.5,2021-03-25,7
1348,5351,1540,38.4,2021-03-25,7
1348,5352,1844,170.0,2021-03-25,7
1349,5353,2232,84.0,2021-03-26,4
1349,5354,2157,84.0,2021-03-26,4
1349,5355,1011,84.0,2021-03-26,4
1349,5356,2269,96.0,2021-03-26,4
1349,5357,1077,90.0,2021-03-26,4
1349,5358,2238,96.0,2021-03-26,4
1350,5359,676,47.5,2021-03-26,7
1350,5360,1538,38.4,2021-03-26,7
1350,5361,1842,170.0,2021-03-26,7
1351,5362,2233,84.0,2021-03-27,4
1351,5363,2166,84.0,2021-03-27,4
1351,5364,1007,84.0,2021-03-27,4
1351,5365,2275,96.0,2021-03-27,4
1351,5366,1073,90.0,2021-03-27,4
1351,5367,2243,96.0,2021-03-27,4
1352,5368,679,47.5,2021-03-27,7
1352,5369,1546,38.4,2021-03-27,7
1352,5370,1840,170.0,2021-03-27,7
1353,5371,4,84.0,2021-03-28,4
1353,5372,15,90.0,2021-03-28,4
1353,5373,15,96.0,2021-03-28,4
1354,5374,20,170.0,2021-03-28,7
1355,5375,2229,84.0,2021-03-30,4
1355,5376,2169,84.0,2021-03-30,4
1355,5377,999,84.0,2021-03-30,4
1355,5378,2271,96.0,2021-03-30,4
1355,5379,1084,90.0,2021-03-30,4
1355,5380,2261,96.0,2021-03-30,4
1356,5381,670,47.5,2021-03-30,7
1356,5382,1540,38.4,2021-03-30,7
1356,5383,1864,170.0,2021-03-30,7
1357,5384,2227,84.0,2021-03-31,4
1357,5385,2167,84.0,2021-03-31,4
1357,5386,995,84.0,2021-03-31,4
1357,5387,2269,96.0,2021-03-31,4
1357,5388,1085,90.0,2021-03-31,4
1357,5389,2259,96.0,2021-03-31,4
1358,5390,667,47.5,2021-03-31,7
1358,5391,1538,38.4,2021-03-31,7
1358,5392,1862,170.0,2021-03-31,7
1359,5393,2225,84.0,2021-04-01,4
1359,5394,2165,84.0,2021-04-01,4
1359,5395,991,84.0,2021-04-01,4
1359,5396,2267,96.0,2021-04-01,4
1359,5397,1085,90.0,2021-04-01,4
1359,5398,2257,96.0,2021-04-01,4
1360,5399,664,47.5,2021-04-01,7
1360,5400,1536,38.4,2021-04-01,7
1360,5401,1860,170.0,2021-04-01,7
1361,5402,2223,84.0,2021-04-02,4
1361,5403,2170,84.0,2021-04-02,4
1361,5404,1006,84.0,2021-04-02,4
1361,5405,2271,96.0,2021-04-02,4
1361,5406,1090,90.0,2021-04-02,4
1361,5407,2259,96.0,2021-04-02,4
1362,5408,668,47.5,2021-04-02,7
1362,5409,1537,38.4,2021-04-02,7
1362,5410,1861,170.0,2021-04-02,7
1363,5411,2225,84.0,2021-04-03,4
1363,5412,2177,84.0,2021-04-03,4
1363,5413,1011,84.0,2021-04-03,4
1363,5414,2274,96.0,2021-04-03,4
1363,5415,1094,90.0,2021-04-03,4
1363,5416,2262,96.0,2021-04-03,4
1364,5417,674,47.5,2021-04-03,7
1364,5418,1538,38.4,2021-04-03,7
1364,5419,1865,170.0,2021-04-03,7
1365,5420,7,84.0,2021-04-04,4
1365,5421,9,84.0,2021-04-04,4
1365,5422,3,96.0,2021-04-04,4
1365,5423,10,90.0,2021-04-04,4
1366,5424,14,38.4,2021-04-04,7
1367,5425,2230,84.0,2021-04-06,4
1367,5426,2180,84.0,2021-04-06,4
1367,5427,1022,84.0,2021-04-06,4
1367,5428,2275,96.0,2021-04-06,4
1367,5429,1100,90.0,2021-04-06,4
1367,5430,2264,96.0,2021-04-06,4
1368,5431,674,47.5,2021-04-06,7
1368,5432,1559,38.4,2021-04-06,7
1368,5433,1859,170.0,2021-04-06,7
1369,5434,2243,84.0,2021-04-07,4
1369,5435,2187,84.0,2021-04-07,4
1369,5436,1038,84.0,2021-04-07,4
1369,5437,2281,96.0,2021-04-07,4
1369,5438,1101,90.0,2021-04-07,4
1369,5439,2266,96.0,2021-04-07,4
1370,5440,678,47.5,2021-04-07,7
1370,5441,1562,38.4,2021-04-07,7
1370,5442,1862,170.0,2021-04-07,7
1371,5443,2241,84.0,2021-04-08,4
1371,5444,2196,84.0,2021-04-08,4
1371,5445,1034,84.0,2021-04-08,4
1371,5446,2279,96.0,2021-04-08,4
1371,5447,1097,90.0,2021-04-08,4
1371,5448,2277,96.0,2021-04-08,4
1372,5449,682,47.5,2021-04-08,7
1372,5450,1578,38.4,2021-04-08,7
1372,5451,1870,170.0,2021-04-08,7
1373,5452,2244,84.0,2021-04-09,4
1373,5453,2204,84.0,2021-04-09,4
1373,5454,1040,84.0,2021-04-09,4
1373,5455,2281,96.0,2021-04-09,4
1373,5456,1101,90.0,2021-04-09,4
1373,5457,2289,96.0,2021-04-09,4
1374,5458,686,47.5,2021-04-09,7
1374,5459,1596,38.4,2021-04-09,7
1374,5460,1875,170.0,2021-04-09,7
1375,5461,2249,84.0,2021-04-10,4
1375,5462,2207,84.0,2021-04-10,4
1375,5463,1044,84.0,2021-04-10,4
1375,5464,2281,96.0,2021-04-10,4
1375,5465,1097,90.0,2021-04-10,4
1375,5466,2287,96.0,2021-04-10,4
1376,5467,692,47.5,2021-04-10,7
1376,5468,1602,38.4,2021-04-10,7
1376,5469,1881,170.0,2021-04-10,7
1377,5470,12,84.0,2021-04-11,4
1377,5471,5,84.0,2021-04-11,4
1377,5472,10,84.0,2021-04-11,4
1378,5473,9,38.4,2021-04-11,7
1378,5474,5,170.0,2021-04-11,7
1379,5475,2259,84.0,2021-04-13,4
1379,5476,2216,84.0,2021-04-13,4
1379,5477,1061,84.0,2021-04-13,4
1379,5478,2278,96.0,2021-04-13,4
1379,5479,1097,90.0,2021-04-13,4
1379,5480,2283,96.0,2021-04-13,4
1380,5481,684,47.5,2021-04-13,7
1380,5482,1620,38.4,2021-04-13,7
1380,5483,1886,170.0,2021-04-13,7
1381,5484,2265,84.0,2021-04-14,4
1381,5485,2220,84.0,2021-04-14,4
1381,5486,1057,84.0,2021-04-14,4
1381,5487,2285,96.0,2021-04-14,4
1381,5488,1095,90.0,2021-04-14,4
1381,5489,2288,96.0,2021-04-14,4
1382,5490,696,47.5,2021-04-14,7
1382,5491,1618,38.4,2021-04-14,7
1382,5492,1889,170.0,2021-04-14,7
1383,5493,2267,84.0,2021-04-15,4
1383,5494,2223,84.0,2021-04-15,4
1383,5495,1053,84.0,2021-04-15,4
1383,5496,2286,96.0,2021-04-15,4
1383,5497,1093,90.0,2021-04-15,4
1383,5498,2301,96.0,2021-04-15,4
1384,5499,697,47.5,2021-04-15,7
1384,5500,1628,38.4,2021-04-15,7
1384,5501,1887,170.0,2021-04-15,7
1385,5502,2269,84.0,2021-04-16,4
1385,5503,2233,84.0,2021-04-16,4
1385,5504,1052,84.0,2021-04-16,4
1385,5505,2292,96.0,2021-04-16,4
1385,5506,1098,90.0,2021-04-16,4
1385,5507,2306,96.0,2021-04-16,4
1386,5508,703,47.5,2021-04-16,7
1386,5509,1649,38.4,2021-04-16,7
1386,5510,1885,170.0,2021-04-16,7
1387,5511,2267,84.0,2021-04-17,4
1387,5512,2231,84.0,2021-04-17,4
1387,5513,1048,84.0,2021-04-17,4
1387,5514,2299,96.0,2021-04-17,4
1387,5515,1094,90.0,2021-04-17,4
1387,5516,2308,96.0,2021-04-17,4
1388,5517,709,47.5,2021-04-17,7
1388,5518,1647,38.4,2021-04-17,7
1388,5519,1895,170.0,2021-04-17,7
1389,5520,5,84.0,2021-04-18,4
1389,5521,9,96.0,2021-04-18,4
1390,5522,2264,84.0,2021-04-20,4
1390,5523,2247,84.0,2021-04-20,4
1390,5524,1042,84.0,2021-04-20,4
1390,5525,2298,96.0,2021-04-20,4
1390,5526,1098,90.0,2021-04-20,4
1390,5527,2321,96.0,2021-04-20,4
1391,5528,727,47.5,2021-04-20,7
1391,5529,1646,38.4,2021-04-20,7
1391,5530,1901,170.0,2021-04-20,7
1392,5531,2280,84.0,2021-04-21,4
1392,5532,2245,84.0,2021-04-21,4
1392,5533,1048,84.0,2021-04-21,4
1392,5534,2303,96.0,2021-04-21,4
1392,5535,1094,90.0,2021-04-21,4
1392,5536,2319,96.0,2021-04-21,4
1393,5537,733,47.5,2021-04-21,7
1393,5538,1651,38.4,2021-04-21,7
1393,5539,1913,170.0,2021-04-21,7
1394,5540,2290,84.0,2021-04-22,4
1394,5541,2259,84.0,2021-04-22,4
1394,5542,1051,84.0,2021-04-22,4
1394,5543,2301,96.0,2021-04-22,4
1394,5544,1090,90.0,2021-04-22,4
1394,5545,2325,96.0,2021-04-22,4
1395,5546,730,47.5,2021-04-22,7
1395,5547,1655,38.4,2021-04-22,7
1395,5548,1911,170.0,2021-04-22,7
1396,5549,2290,84.0,2021-04-23,4
1396,5550,2267,84.0,2021-04-23,4
1396,5551,1060,84.0,2021-04-23,4
1396,5552,2320,96.0,2021-04-23,4
1396,5553,1086,90.0,2021-04-23,4
1396,5554,2348,96.0,2021-04-23,4
1397,5555,735,47.5,2021-04-23,7
1397,5556,1667,38.4,2021-04-23,7
1397,5557,1923,170.0,2021-04-23,7
1398,5558,2289,84.0,2021-04-24,4
1398,5559,2270,84.0,2021-04-24,4
1398,5560,1057,84.0,2021-04-24,4
1398,5561,2328,96.0,2021-04-24,4
1398,5562,1092,90.0,2021-04-24,4
1398,5563,2346,96.0,2021-04-24,4
1399,5564,736,47.5,2021-04-24,7
1399,5565,1669,38.4,2021-04-24,7
1399,5566,1931,170.0,2021-04-24,7
1400,5567,2,84.0,2021-04-25,4
1401,5568,5,38.4,2021-04-25,7
1402,5569,2289,84.0,2021-04-27,4
1402,5570,2284,84.0,2021-04-27,4
1402,5571,1049,84.0,2021-04-27,4
1402,5572,2329,96.0,2021-04-27,4
1402,5573,1088,90.0,2021-04-27,4
1402,5574,2348,96.0,2021-04-27,4
1403,5575,732,47.5,2021-04-27,7
1403,5576,1680,38.4,2021-04-27,7
1403,5577,1929,170.0,2021-04-27,7
1404,5578,2300,84.0,2021-04-28,4
1404,5579,2282,84.0,2021-04-28,4
1404,5580,1045,84.0,2021-04-28,4
1404,5581,2327,96.0,2021-04-28,4
1404,5582,1084,90.0,2021-04-28,4
1404,5583,2346,96.0,2021-04-28,4
1405,5584,729,47.5,2021-04-28,7
1405,5585,1690,38.4,2021-04-28,7
1405,5586,1951,170.0,2021-04-28,7
1406,5587,2307,84.0,2021-04-29,4
1406,5588,2299,84.0,2021-04-29,4
1406,5589,1048,84.0,2021-04-29,4
1406,5590,2325,96.0,2021-04-29,4
1406,5591,1087,90.0,2021-04-29,4
1406,5592,2344,96.0,2021-04-29,4
1407,5593,726,47.5,2021-04-29,7
1407,5594,1698,38.4,2021-04-29,7
1407,5595,1960,170.0,2021-04-29,7
1408,5596,2305,84.0,2021-04-30,4
1408,5597,2312,84.0,2021-04-30,4
1408,5598,1051,84.0,2021-04-30,4
1408,5599,2324,96.0,2021-04-30,4
1408,5600,1109,90.0,2021-04-30,4
1408,5601,2356,96.0,2021-04-30,4
1409,5602,732,47.5,2021-04-30,7
1409,5603,1703,38.4,2021-04-30,7
1409,5604,1959,170.0,2021-04-30,7
1410,5605,2315,84.0,2021-05-01,4
1410,5606,2310,84.0,2021-05-01,4
1410,5607,1057,84.0,2021-05-01,4
1410,5608,2323,96.0,2021-05-01,4
1410,5609,1109,90.0,2021-05-01,4
1410,5610,2361,96.0,2021-05-01,4
1411,5611,729,47.5,2021-05-01,7
1411,5612,1709,38.4,2021-05-01,7
1411,5613,1957,170.0,2021-05-01,7
1412,5614,2317,84.0,2021-05-04,4
1412,5615,2323,84.0,2021-05-04,4
1412,5616,1053,84.0,2021-05-04,4
1412,5617,2325,96.0,2021-05-04,4
1412,5618,1112,90.0,2021-05-04,4
1412,5619,2359,96.0,2021-05-04,4
1413,5620,759,47.5,2021-05-04,7
1413,5621,1725,38.4,2021-05-04,7
1413,5622,1969,170.0,2021-05-04,7
1414,5623,2315,84.0,2021-05-05,4
1414,5624,2344,84.0,2021-05-05,4
1414,5625,1060,84.0,2021-05-05,4
1414,5626,2324,96.0,2021-05-05,4
1414,5627,1109,90.0,2021-05-05,4
1414,5628,2365,96.0,2021-05-05,4
1415,5629,766,47.5,2021-05-05,7
1415,5630,1732,38.4,2021-05-05,7
1415,5631,1977,170.0,2021-05-05,7
1416,5632,2315,84.0,2021-05-06,4
1416,5633,2342,84.0,2021-05-06,4
1416,5634,1059,84.0,2021-05-06,4
1416,5635,2337,96.0,2021-05-06,4
1416,5636,1105,90.0,2021-05-06,4
1416,5637,2373,96.0,2021-05-06,4
1417,5638,763,47.5,2021-05-06,7
1417,5639,1730,38.4,2021-05-06,7
1417,5640,1982,170.0,2021-05-06,7
